layer,expert,rank_sum,action
23,198,284.0,keep
23,202,284.0,keep
26,30,284.0,keep
26,145,284.0,keep
31,129,284.0,keep
34,44,284.0,keep
35,58,284.0,keep
39,208,284.0,keep
40,42,284.0,keep
40,145,284.0,keep
43,218,284.0,keep
46,57,284.0,keep
46,201,284.0,keep
47,128,284.0,keep
48,46,284.0,keep
48,225,284.0,keep
51,220,284.0,keep
57,39,284.0,keep
61,55,284.0,keep
61,223,284.0,keep
6,129,285.0,keep
6,151,285.0,keep
11,150,285.0,keep
12,208,285.0,keep
13,215,285.0,keep
16,157,285.0,keep
17,130,285.0,keep
17,189,285.0,keep
21,157,285.0,keep
21,248,285.0,keep
23,6,285.0,keep
25,241,285.0,keep
27,240,285.0,keep
29,137,285.0,keep
30,38,285.0,keep
33,29,285.0,keep
34,133,285.0,keep
34,233,285.0,keep
41,194,285.0,keep
43,32,285.0,keep
45,244,285.0,keep
46,249,285.0,keep
51,31,285.0,keep
51,128,285.0,keep
53,46,285.0,keep
54,16,285.0,keep
54,225,285.0,keep
55,32,285.0,keep
57,229,285.0,keep
57,231,285.0,keep
58,226,285.0,keep
61,9,285.0,keep
61,60,285.0,keep
2,240,286.0,keep
4,56,286.0,keep
4,146,286.0,keep
8,137,286.0,keep
8,203,286.0,keep
16,160,286.0,keep
20,60,286.0,keep
21,49,286.0,keep
24,61,286.0,keep
24,237,286.0,keep
25,52,286.0,keep
25,145,286.0,keep
25,193,286.0,keep
25,218,286.0,keep
27,55,286.0,keep
27,243,286.0,keep
28,210,286.0,keep
35,7,286.0,keep
43,34,286.0,keep
45,32,286.0,keep
46,49,286.0,keep
47,249,286.0,keep
48,9,286.0,keep
54,217,286.0,keep
56,7,286.0,keep
56,48,286.0,keep
58,128,286.0,keep
59,204,286.0,keep
60,157,286.0,keep
0,51,287.0,keep
1,34,287.0,keep
2,238,287.0,keep
4,38,287.0,keep
5,38,287.0,keep
6,233,287.0,keep
7,9,287.0,keep
8,36,287.0,keep
10,221,287.0,keep
12,222,287.0,keep
15,38,287.0,keep
18,44,287.0,keep
18,215,287.0,keep
18,226,287.0,keep
19,155,287.0,keep
19,238,287.0,keep
23,203,287.0,keep
23,207,287.0,keep
26,134,287.0,keep
28,37,287.0,keep
31,52,287.0,keep
33,195,287.0,keep
35,205,287.0,keep
38,207,287.0,keep
39,16,287.0,keep
39,232,287.0,keep
40,129,287.0,keep
41,61,287.0,keep
42,194,287.0,keep
42,238,287.0,keep
44,50,287.0,keep
44,203,287.0,keep
47,30,287.0,keep
47,41,287.0,keep
47,58,287.0,keep
47,223,287.0,keep
50,241,287.0,keep
51,16,287.0,keep
52,30,287.0,keep
52,240,287.0,keep
58,51,287.0,keep
60,205,287.0,keep
60,239,287.0,keep
61,243,287.0,keep
0,234,288.0,keep
4,204,288.0,keep
6,132,288.0,keep
8,20,288.0,keep
9,210,288.0,keep
10,128,288.0,keep
10,223,288.0,keep
11,50,288.0,keep
12,138,288.0,keep
12,140,288.0,keep
15,237,288.0,keep
19,48,288.0,keep
19,249,288.0,keep
20,236,288.0,keep
22,131,288.0,keep
22,137,288.0,keep
23,250,288.0,keep
25,225,288.0,keep
26,160,288.0,keep
28,160,288.0,keep
29,204,288.0,keep
30,143,288.0,keep
31,235,288.0,keep
32,149,288.0,keep
33,194,288.0,keep
38,51,288.0,keep
38,243,288.0,keep
40,7,288.0,keep
40,193,288.0,keep
44,205,288.0,keep
45,237,288.0,keep
49,3,288.0,keep
49,191,288.0,keep
49,214,288.0,keep
51,248,288.0,keep
53,200,288.0,keep
54,234,288.0,keep
56,52,288.0,keep
57,152,288.0,keep
58,245,288.0,keep
61,127,288.0,keep
1,53,289.0,keep
3,137,289.0,keep
6,209,289.0,keep
8,129,289.0,keep
8,158,289.0,keep
11,202,289.0,keep
14,139,289.0,keep
16,40,289.0,keep
16,192,289.0,keep
20,50,289.0,keep
21,132,289.0,keep
24,197,289.0,keep
26,45,289.0,keep
27,48,289.0,keep
27,143,289.0,keep
28,151,289.0,keep
32,135,289.0,keep
38,55,289.0,keep
38,203,289.0,keep
39,9,289.0,keep
41,246,289.0,keep
43,131,289.0,keep
45,132,289.0,keep
45,148,289.0,keep
47,34,289.0,keep
51,37,289.0,keep
53,61,289.0,keep
53,210,289.0,keep
53,223,289.0,keep
53,236,289.0,keep
55,139,289.0,keep
58,139,289.0,keep
58,218,289.0,keep
60,31,289.0,keep
61,219,289.0,keep
1,203,290.0,keep
2,3,290.0,keep
4,141,290.0,keep
4,223,290.0,keep
4,237,290.0,keep
6,224,290.0,keep
9,34,290.0,keep
11,134,290.0,keep
12,248,290.0,keep
13,146,290.0,keep
14,243,290.0,keep
20,157,290.0,keep
21,242,290.0,keep
23,224,290.0,keep
25,153,290.0,keep
26,152,290.0,keep
27,1,290.0,keep
33,206,290.0,keep
36,225,290.0,keep
37,224,290.0,keep
40,149,290.0,keep
42,225,290.0,keep
43,194,290.0,keep
53,126,290.0,keep
56,240,290.0,keep
56,245,290.0,keep
57,54,290.0,keep
58,49,290.0,keep
0,149,291.0,keep
3,133,291.0,keep
3,143,291.0,keep
3,198,291.0,keep
5,215,291.0,keep
7,153,291.0,keep
7,203,291.0,keep
8,217,291.0,keep
16,58,291.0,keep
16,238,291.0,keep
17,250,291.0,keep
18,29,291.0,keep
20,127,291.0,keep
20,208,291.0,keep
20,246,291.0,keep
24,153,291.0,keep
26,209,291.0,keep
28,239,291.0,keep
34,38,291.0,keep
34,150,291.0,keep
39,138,291.0,keep
39,234,291.0,keep
41,153,291.0,keep
42,216,291.0,keep
42,219,291.0,keep
47,139,291.0,keep
51,8,291.0,keep
56,29,291.0,keep
56,157,291.0,keep
59,32,291.0,keep
60,250,291.0,keep
61,10,291.0,keep
4,16,292.0,keep
7,146,292.0,keep
11,144,292.0,keep
16,201,292.0,keep
19,43,292.0,keep
19,205,292.0,keep
22,146,292.0,keep
24,140,292.0,keep
24,251,292.0,keep
25,253,292.0,keep
32,243,292.0,keep
34,29,292.0,keep
35,140,292.0,keep
37,155,292.0,keep
43,202,292.0,keep
46,44,292.0,keep
49,129,292.0,keep
49,245,292.0,keep
50,142,292.0,keep
50,200,292.0,keep
54,38,292.0,keep
56,138,292.0,keep
57,11,292.0,keep
59,142,292.0,keep
59,223,292.0,keep
60,126,292.0,keep
61,30,292.0,keep
61,232,292.0,keep
3,241,293.0,keep
6,242,293.0,keep
8,47,293.0,keep
10,9,293.0,keep
11,239,293.0,keep
12,4,293.0,keep
16,242,293.0,keep
18,154,293.0,keep
20,34,293.0,keep
20,148,293.0,keep
27,134,293.0,keep
27,203,293.0,keep
33,145,293.0,keep
34,37,293.0,keep
36,253,293.0,keep
38,39,293.0,keep
45,243,293.0,keep
49,153,293.0,keep
49,210,293.0,keep
53,191,293.0,keep
58,53,293.0,keep
59,45,293.0,keep
59,216,293.0,keep
60,136,293.0,keep
60,139,293.0,keep
61,140,293.0,keep
1,5,294.0,keep
3,40,294.0,keep
10,197,294.0,keep
11,29,294.0,keep
12,16,294.0,keep
12,35,294.0,keep
12,57,294.0,keep
13,26,294.0,keep
13,143,294.0,keep
14,235,294.0,keep
20,239,294.0,keep
21,203,294.0,keep
22,147,294.0,keep
24,138,294.0,keep
24,154,294.0,keep
25,154,294.0,keep
28,224,294.0,keep
29,1,294.0,keep
32,48,294.0,keep
32,217,294.0,keep
33,193,294.0,keep
37,26,294.0,keep
44,38,294.0,keep
48,151,294.0,keep
50,31,294.0,keep
50,237,294.0,keep
52,135,294.0,keep
53,39,294.0,keep
56,148,294.0,keep
57,228,294.0,keep
58,194,294.0,keep
2,6,295.0,keep
4,52,295.0,keep
5,34,295.0,keep
6,198,295.0,keep
7,53,295.0,keep
7,56,295.0,keep
13,33,295.0,keep
17,47,295.0,keep
18,153,295.0,keep
20,205,295.0,keep
28,3,295.0,keep
29,54,295.0,keep
29,139,295.0,keep
30,238,295.0,keep
32,154,295.0,keep
32,195,295.0,keep
32,205,295.0,keep
34,31,295.0,keep
34,144,295.0,keep
38,7,295.0,keep
41,200,295.0,keep
42,218,295.0,keep
43,241,295.0,keep
44,128,295.0,keep
47,150,295.0,keep
50,32,295.0,keep
50,157,295.0,keep
50,248,295.0,keep
51,194,295.0,keep
52,7,295.0,keep
52,39,295.0,keep
55,226,295.0,keep
56,11,295.0,keep
56,230,295.0,keep
57,222,295.0,keep
60,56,295.0,keep
60,200,295.0,keep
60,243,295.0,keep
60,245,295.0,keep
60,251,295.0,keep
61,145,295.0,keep
61,240,295.0,keep
0,233,296.0,keep
1,146,296.0,keep
2,198,296.0,keep
3,242,296.0,keep
6,142,296.0,keep
12,207,296.0,keep
12,241,296.0,keep
13,11,296.0,keep
16,253,296.0,keep
22,200,296.0,keep
23,39,296.0,keep
24,32,296.0,keep
26,51,296.0,keep
26,143,296.0,keep
28,248,296.0,keep
29,238,296.0,keep
30,224,296.0,keep
31,60,296.0,keep
36,45,296.0,keep
37,199,296.0,keep
38,46,296.0,keep
38,49,296.0,keep
39,210,296.0,keep
41,128,296.0,keep
41,239,296.0,keep
42,210,296.0,keep
43,197,296.0,keep
47,145,296.0,keep
48,20,296.0,keep
49,197,296.0,keep
49,221,296.0,keep
50,218,296.0,keep
52,61,296.0,keep
52,246,296.0,keep
54,220,296.0,keep
0,195,297.0,keep
1,218,297.0,keep
2,231,297.0,keep
8,57,297.0,keep
11,127,297.0,keep
12,214,297.0,keep
13,36,297.0,keep
14,221,297.0,keep
14,249,297.0,keep
25,217,297.0,keep
27,4,297.0,keep
27,236,297.0,keep
28,43,297.0,keep
28,218,297.0,keep
30,127,297.0,keep
31,40,297.0,keep
33,252,297.0,keep
35,48,297.0,keep
35,147,297.0,keep
37,141,297.0,keep
37,250,297.0,keep
39,46,297.0,keep
39,243,297.0,keep
41,231,297.0,keep
43,150,297.0,keep
44,58,297.0,keep
45,43,297.0,keep
45,241,297.0,keep
53,238,297.0,keep
54,47,297.0,keep
54,56,297.0,keep
56,247,297.0,keep
57,156,297.0,keep
58,204,297.0,keep
58,234,297.0,keep
1,2,298.0,keep
1,30,298.0,keep
4,39,298.0,keep
4,151,298.0,keep
4,248,298.0,keep
6,5,298.0,keep
6,238,298.0,keep
7,7,298.0,keep
9,2,298.0,keep
10,54,298.0,keep
12,153,298.0,keep
12,192,298.0,keep
16,216,298.0,keep
19,234,298.0,keep
20,195,298.0,keep
23,247,298.0,keep
26,151,298.0,keep
28,216,298.0,keep
30,207,298.0,keep
33,221,298.0,keep
42,251,298.0,keep
46,143,298.0,keep
46,207,298.0,keep
47,220,298.0,keep
48,248,298.0,keep
49,46,298.0,keep
51,139,298.0,keep
56,10,298.0,keep
56,219,298.0,keep
0,11,299.0,keep
1,148,299.0,keep
3,4,299.0,keep
5,1,299.0,keep
11,61,299.0,keep
12,252,299.0,keep
13,216,299.0,keep
14,153,299.0,keep
15,42,299.0,keep
17,56,299.0,keep
17,152,299.0,keep
19,140,299.0,keep
19,251,299.0,keep
24,222,299.0,keep
26,222,299.0,keep
27,153,299.0,keep
29,239,299.0,keep
35,37,299.0,keep
37,243,299.0,keep
39,5,299.0,keep
40,148,299.0,keep
41,219,299.0,keep
46,146,299.0,keep
47,140,299.0,keep
48,152,299.0,keep
48,227,299.0,keep
49,218,299.0,keep
50,236,299.0,keep
54,48,299.0,keep
55,203,299.0,keep
55,204,299.0,keep
56,222,299.0,keep
58,10,299.0,keep
1,236,300.0,keep
3,213,300.0,keep
5,248,300.0,keep
6,244,300.0,keep
8,8,300.0,keep
9,144,300.0,keep
14,143,300.0,keep
15,2,300.0,keep
23,200,300.0,keep
23,236,300.0,keep
28,159,300.0,keep
28,196,300.0,keep
28,215,300.0,keep
30,57,300.0,keep
30,223,300.0,keep
31,3,300.0,keep
31,16,300.0,keep
33,4,300.0,keep
33,225,300.0,keep
35,54,300.0,keep
41,199,300.0,keep
46,208,300.0,keep
47,10,300.0,keep
50,234,300.0,keep
52,155,300.0,keep
52,216,300.0,keep
55,151,300.0,keep
56,241,300.0,keep
59,144,300.0,keep
60,149,300.0,keep
60,244,300.0,keep
3,223,301.0,keep
7,44,301.0,keep
13,223,301.0,keep
15,34,301.0,keep
19,35,301.0,keep
20,242,301.0,keep
24,233,301.0,keep
24,236,301.0,keep
25,37,301.0,keep
25,209,301.0,keep
27,230,301.0,keep
30,194,301.0,keep
33,6,301.0,keep
33,32,301.0,keep
34,216,301.0,keep
35,51,301.0,keep
39,211,301.0,keep
41,220,301.0,keep
44,208,301.0,keep
44,250,301.0,keep
45,219,301.0,keep
46,16,301.0,keep
47,196,301.0,keep
47,228,301.0,keep
52,16,301.0,keep
52,37,301.0,keep
56,39,301.0,keep
56,237,301.0,keep
2,26,302.0,keep
2,47,302.0,keep
4,217,302.0,keep
5,156,302.0,keep
8,223,302.0,keep
9,45,302.0,keep
11,155,302.0,keep
11,211,302.0,keep
13,49,302.0,keep
14,26,302.0,keep
22,16,302.0,keep
24,34,302.0,keep
27,155,302.0,keep
29,42,302.0,keep
29,129,302.0,keep
31,243,302.0,keep
39,240,302.0,keep
40,244,302.0,keep
41,252,302.0,keep
41,253,302.0,keep
42,231,302.0,keep
43,243,302.0,keep
46,29,302.0,keep
47,203,302.0,keep
49,10,302.0,keep
51,251,302.0,keep
52,42,302.0,keep
54,242,302.0,keep
56,37,302.0,keep
56,198,302.0,keep
59,236,302.0,keep
61,204,302.0,keep
1,217,303.0,keep
1,237,303.0,keep
2,52,303.0,keep
3,247,303.0,keep
6,34,303.0,keep
8,250,303.0,keep
9,16,303.0,keep
9,153,303.0,keep
9,154,303.0,keep
10,42,303.0,keep
10,155,303.0,keep
11,46,303.0,keep
13,52,303.0,keep
13,147,303.0,keep
14,210,303.0,keep
15,61,303.0,keep
17,223,303.0,keep
22,195,303.0,keep
26,41,303.0,keep
26,155,303.0,keep
31,245,303.0,keep
32,11,303.0,keep
32,211,303.0,keep
35,217,303.0,keep
36,244,303.0,keep
38,193,303.0,keep
39,151,303.0,keep
43,11,303.0,keep
43,37,303.0,keep
44,241,303.0,keep
49,6,303.0,keep
49,247,303.0,keep
50,41,303.0,keep
50,204,303.0,keep
53,237,303.0,keep
54,213,303.0,keep
57,221,303.0,keep
61,20,303.0,keep
1,208,304.0,keep
7,152,304.0,keep
8,2,304.0,keep
8,202,304.0,keep
16,57,304.0,keep
19,5,304.0,keep
20,225,304.0,keep
21,31,304.0,keep
22,193,304.0,keep
25,32,304.0,keep
25,50,304.0,keep
28,197,304.0,keep
30,225,304.0,keep
31,144,304.0,keep
34,129,304.0,keep
36,39,304.0,keep
37,230,304.0,keep
41,46,304.0,keep
42,155,304.0,keep
43,33,304.0,keep
49,192,304.0,keep
49,238,304.0,keep
51,155,304.0,keep
52,4,304.0,keep
52,128,304.0,keep
52,218,304.0,keep
58,243,304.0,keep
59,156,304.0,keep
60,214,304.0,keep
1,20,305.0,keep
2,37,305.0,keep
5,249,305.0,keep
11,36,305.0,keep
12,213,305.0,keep
15,229,305.0,keep
17,34,305.0,keep
19,219,305.0,keep
23,8,305.0,keep
24,244,305.0,keep
29,145,305.0,keep
33,16,305.0,keep
33,212,305.0,keep
36,252,305.0,keep
37,45,305.0,keep
41,151,305.0,keep
42,195,305.0,keep
43,198,305.0,keep
43,228,305.0,keep
45,7,305.0,keep
45,44,305.0,keep
46,26,305.0,keep
47,226,305.0,keep
48,237,305.0,keep
51,250,305.0,keep
55,245,305.0,keep
56,55,305.0,keep
56,145,305.0,keep
57,9,305.0,keep
57,201,305.0,keep
61,157,305.0,keep
0,227,306.0,keep
1,31,306.0,keep
2,31,306.0,keep
5,243,306.0,keep
9,3,306.0,keep
9,230,306.0,keep
13,240,306.0,keep
15,199,306.0,keep
16,55,306.0,keep
16,208,306.0,keep
22,31,306.0,keep
25,60,306.0,keep
25,237,306.0,keep
25,238,306.0,keep
29,48,306.0,keep
29,59,306.0,keep
29,193,306.0,keep
30,210,306.0,keep
31,156,306.0,keep
35,1,306.0,keep
35,226,306.0,keep
39,47,306.0,keep
40,150,306.0,keep
51,9,306.0,keep
53,29,306.0,keep
57,50,306.0,keep
58,48,306.0,keep
59,48,306.0,keep
1,245,307.0,keep
4,220,307.0,keep
5,218,307.0,keep
6,11,307.0,keep
6,149,307.0,keep
6,208,307.0,keep
9,26,307.0,keep
10,231,307.0,keep
15,47,307.0,keep
16,250,307.0,keep
17,205,307.0,keep
18,59,307.0,keep
23,52,307.0,keep
26,32,307.0,keep
28,61,307.0,keep
38,199,307.0,keep
40,46,307.0,keep
40,54,307.0,keep
40,203,307.0,keep
41,129,307.0,keep
42,227,307.0,keep
43,238,307.0,keep
44,40,307.0,keep
51,223,307.0,keep
54,57,307.0,keep
56,60,307.0,keep
58,36,307.0,keep
2,30,308.0,keep
3,44,308.0,keep
6,36,308.0,keep
7,33,308.0,keep
9,211,308.0,keep
10,219,308.0,keep
11,231,308.0,keep
15,29,308.0,keep
17,225,308.0,keep
18,221,308.0,keep
19,154,308.0,keep
20,153,308.0,keep
25,42,308.0,keep
29,203,308.0,keep
31,31,308.0,keep
33,144,308.0,keep
34,194,308.0,keep
39,150,308.0,keep
39,225,308.0,keep
40,59,308.0,keep
42,203,308.0,keep
42,221,308.0,keep
43,41,308.0,keep
44,200,308.0,keep
45,206,308.0,keep
51,216,308.0,keep
51,249,308.0,keep
52,55,308.0,keep
52,156,308.0,keep
54,230,308.0,keep
55,10,308.0,keep
59,29,308.0,keep
59,153,308.0,keep
59,155,308.0,keep
60,195,308.0,keep
6,3,309.0,keep
6,58,309.0,keep
7,155,309.0,keep
7,247,309.0,keep
9,41,309.0,keep
12,232,309.0,keep
21,59,309.0,keep
22,47,309.0,keep
22,126,309.0,keep
26,58,309.0,keep
27,45,309.0,keep
29,47,309.0,keep
30,58,309.0,keep
32,55,309.0,keep
33,203,309.0,keep
35,233,309.0,keep
42,239,309.0,keep
43,60,309.0,keep
47,153,309.0,keep
47,213,309.0,keep
48,206,309.0,keep
51,229,309.0,keep
52,201,309.0,keep
55,5,309.0,keep
55,126,309.0,keep
57,238,309.0,keep
60,47,309.0,keep
61,227,309.0,keep
0,154,310.0,keep
0,194,310.0,keep
0,238,310.0,keep
4,9,310.0,keep
4,235,310.0,keep
12,44,310.0,keep
12,242,310.0,keep
13,208,310.0,keep
14,2,310.0,keep
18,155,310.0,keep
18,199,310.0,keep
19,34,310.0,keep
20,46,310.0,keep
24,35,310.0,keep
32,236,310.0,keep
35,247,310.0,keep
43,50,310.0,keep
44,127,310.0,keep
46,151,310.0,keep
48,7,310.0,keep
55,26,310.0,keep
55,57,310.0,keep
55,249,310.0,keep
57,60,310.0,keep
57,252,310.0,keep
3,233,311.0,keep
5,46,311.0,keep
5,219,311.0,keep
8,230,311.0,keep
15,16,311.0,keep
17,9,311.0,keep
17,237,311.0,keep
18,194,311.0,keep
24,126,311.0,keep
24,242,311.0,keep
27,2,311.0,keep
28,9,311.0,keep
28,60,311.0,keep
29,35,311.0,keep
29,153,311.0,keep
32,53,311.0,keep
36,33,311.0,keep
37,32,311.0,keep
41,233,311.0,keep
42,35,311.0,keep
42,47,311.0,keep
45,47,311.0,keep
46,45,311.0,keep
47,195,311.0,keep
48,43,311.0,keep
53,34,311.0,keep
55,206,311.0,keep
55,244,311.0,keep
56,235,311.0,keep
58,16,311.0,keep
58,31,311.0,keep
2,153,312.0,keep
2,204,312.0,keep
10,34,312.0,keep
16,152,312.0,keep
17,193,312.0,keep
19,152,312.0,keep
28,195,312.0,keep
30,45,312.0,keep
30,218,312.0,keep
31,211,312.0,keep
31,241,312.0,keep
34,43,312.0,keep
34,127,312.0,keep
35,49,312.0,keep
36,49,312.0,keep
37,34,312.0,keep
40,30,312.0,keep
43,36,312.0,keep
43,129,312.0,keep
46,127,312.0,keep
51,215,312.0,keep
52,227,312.0,keep
55,154,312.0,keep
56,197,312.0,keep
57,232,312.0,keep
59,202,312.0,keep
59,230,312.0,keep
4,221,313.0,keep
5,54,313.0,keep
7,11,313.0,keep
8,229,313.0,keep
12,61,313.0,keep
13,246,313.0,keep
17,55,313.0,keep
18,53,313.0,keep
20,48,313.0,keep
21,44,313.0,keep
21,239,313.0,keep
22,235,313.0,keep
25,196,313.0,keep
27,46,313.0,keep
27,234,313.0,keep
30,240,313.0,keep
31,204,313.0,keep
33,46,313.0,keep
37,39,313.0,keep
38,33,313.0,keep
38,54,313.0,keep
38,215,313.0,keep
40,39,313.0,keep
43,156,313.0,keep
44,44,313.0,keep
46,196,313.0,keep
47,1,313.0,keep
47,49,313.0,keep
49,127,313.0,keep
50,8,313.0,keep
51,52,313.0,keep
57,26,313.0,keep
58,210,313.0,keep
59,209,313.0,keep
61,33,313.0,keep
61,249,313.0,keep
3,16,314.0,keep
4,32,314.0,keep
4,192,314.0,keep
9,155,314.0,keep
11,54,314.0,keep
12,231,314.0,keep
13,154,314.0,keep
17,242,314.0,keep
19,46,314.0,keep
21,42,314.0,keep
22,211,314.0,keep
22,238,314.0,keep
22,249,314.0,keep
24,215,314.0,keep
39,236,314.0,keep
42,54,314.0,keep
42,215,314.0,keep
49,207,314.0,keep
49,231,314.0,keep
50,4,314.0,keep
52,236,314.0,keep
53,50,314.0,keep
0,225,315.0,keep
0,246,315.0,keep
4,242,315.0,keep
18,235,315.0,keep
19,59,315.0,keep
20,209,315.0,keep
21,53,315.0,keep
23,59,315.0,keep
33,55,315.0,keep
34,244,315.0,keep
36,210,315.0,keep
39,230,315.0,keep
40,44,315.0,keep
44,240,315.0,keep
47,48,315.0,keep
55,33,315.0,keep
55,47,315.0,keep
57,57,315.0,keep
58,144,315.0,keep
59,243,315.0,keep
60,2,315.0,keep
3,127,316.0,keep
6,54,316.0,keep
7,252,316.0,keep
9,38,316.0,keep
17,238,316.0,keep
22,29,316.0,keep
25,3,316.0,keep
25,191,316.0,keep
26,205,316.0,keep
27,126,316.0,keep
27,193,316.0,keep
30,200,316.0,keep
35,210,316.0,keep
38,236,316.0,keep
48,37,316.0,keep
49,39,316.0,keep
50,10,316.0,keep
51,253,316.0,keep
52,205,316.0,keep
53,6,316.0,keep
53,48,316.0,keep
54,41,316.0,keep
59,241,316.0,keep
60,247,316.0,keep
61,3,316.0,keep
0,231,317.0,keep
1,233,317.0,keep
3,240,317.0,keep
4,42,317.0,keep
5,196,317.0,keep
5,244,317.0,keep
9,239,317.0,keep
11,4,317.0,keep
22,51,317.0,keep
24,200,317.0,keep
24,201,317.0,keep
26,129,317.0,keep
27,192,317.0,keep
31,252,317.0,keep
36,4,317.0,keep
40,212,317.0,keep
41,40,317.0,keep
41,230,317.0,keep
44,227,317.0,keep
46,205,317.0,keep
54,210,317.0,keep
4,249,318.0,keep
11,252,318.0,keep
13,43,318.0,keep
13,54,318.0,keep
17,41,318.0,keep
19,202,318.0,keep
20,194,318.0,keep
21,41,318.0,keep
22,36,318.0,keep
26,38,318.0,keep
28,46,318.0,keep
28,236,318.0,keep
29,53,318.0,keep
32,215,318.0,keep
33,26,318.0,keep
33,231,318.0,keep
34,215,318.0,keep
36,191,318.0,keep
36,234,318.0,keep
39,30,318.0,keep
39,45,318.0,keep
45,51,318.0,keep
49,59,318.0,keep
61,4,318.0,keep
2,53,319.0,keep
2,212,319.0,keep
2,224,319.0,keep
3,228,319.0,keep
6,223,319.0,keep
8,1,319.0,keep
11,223,319.0,keep
13,60,319.0,keep
18,43,319.0,keep
22,225,319.0,keep
23,10,319.0,keep
23,201,319.0,keep
25,252,319.0,keep
29,44,319.0,keep
29,211,319.0,keep
31,127,319.0,keep
31,201,319.0,keep
32,234,319.0,keep
41,7,319.0,keep
42,16,319.0,keep
43,206,319.0,keep
48,61,319.0,keep
51,210,319.0,keep
52,20,319.0,keep
61,7,319.0,keep
1,243,320.0,keep
2,50,320.0,keep
4,8,320.0,keep
8,207,320.0,keep
13,46,320.0,keep
14,6,320.0,keep
14,192,320.0,keep
14,241,320.0,keep
17,247,320.0,keep
18,37,320.0,keep
22,55,320.0,keep
25,1,320.0,keep
27,207,320.0,keep
28,7,320.0,keep
30,2,320.0,keep
34,49,320.0,keep
34,210,320.0,keep
43,201,320.0,keep
43,215,320.0,keep
49,198,320.0,keep
50,244,320.0,keep
52,215,320.0,keep
53,33,320.0,keep
56,44,320.0,keep
57,41,320.0,keep
57,251,320.0,keep
58,230,320.0,keep
58,244,320.0,keep
59,233,320.0,keep
60,218,320.0,keep
60,234,320.0,keep
2,193,321.0,keep
3,61,321.0,keep
9,216,321.0,keep
14,50,321.0,keep
16,243,321.0,keep
19,200,321.0,keep
21,6,321.0,keep
21,223,321.0,keep
22,208,321.0,keep
24,54,321.0,keep
24,219,321.0,keep
27,35,321.0,keep
36,35,321.0,keep
37,33,321.0,keep
38,38,321.0,keep
43,204,321.0,keep
45,245,321.0,keep
48,54,321.0,keep
49,16,321.0,keep
51,213,321.0,keep
54,209,321.0,keep
54,241,321.0,keep
61,220,321.0,keep
0,38,322.0,keep
1,41,322.0,keep
6,41,322.0,keep
7,39,322.0,keep
7,250,322.0,keep
14,58,322.0,keep
16,204,322.0,keep
19,203,322.0,keep
24,39,322.0,keep
25,213,322.0,keep
32,198,322.0,keep
32,246,322.0,keep
46,244,322.0,keep
53,251,322.0,keep
56,36,322.0,keep
56,54,322.0,keep
57,247,322.0,keep
58,5,322.0,keep
7,35,323.0,keep
7,58,323.0,keep
8,232,323.0,keep
9,202,323.0,keep
13,232,323.0,keep
14,5,323.0,keep
15,231,323.0,keep
16,212,323.0,keep
23,5,323.0,keep
